TOPIC: (privacy AND student)
Timespan=All years. Indexes=SCI-EXPANDED, SSCI, A&HCI, CPCI-S, CPCI-SSH, BKCI-S, BKCI-SSH, ESCI, CCR-EXPANDED, IC.

"Title","Authors","Corporate Authors","Editors","Book Editors","Source Title","Publication Date","Publication Year","Volume","Issue","Part Number","Supplement","Special Issue","Beginning Page","Ending Page","Article Number","DOI","Conference Title","Conference Date","Total Citations","Average per Year","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021"
"COPS AND CARS: HOW THE AUTOMOBILE DROVE FOURTH AMENDMENT LAW","Maclin, Tracey","","","","BOSTON UNIVERSITY LAW REVIEW","DEC 2019","2019","99","6","","","","2317","2372","","","","","1","0.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"Developing and validating a common body of knowledge for information privacy","Lavranou, Rena; Tsohou, Aggeliki","","","","INFORMATION AND COMPUTER SECURITY","NOV 11 2019","2019","26","5","","","","668","686","","10.1108/ICS-08-2018-0099","","","1","0.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"Integrating Ethics within Machine Learning Courses","Saltz, Jeffrey; Skirpan, Michael; Fiesler, Casey; Gorelick, Micha; Yeh, Tom; Heckman, Robert; Dewar, Neil; Beard, Nate","","","","ACM TRANSACTIONS ON COMPUTING EDUCATION","NOV 2019","2019","19","4","","","","","","32","10.1145/3341164","","","1","0.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"Evolving Role of Social Networking Sites in Undergraduate Surgical Education: Student Perspective","Waseem, Talat; Ashraf, Muhammad Hasham; Rabbani, Shaukat; Shoaib, Hasan; Khan, Rehan Ahmad","","","","PAKISTAN JOURNAL OF MEDICAL & HEALTH SCIENCES","OCT-DEC 2019","2019","13","4","","","","894","899","","","","","1","0.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"Determinants of the Continued Intention of College Students in China to Use DiDi Mobile Car-Sharing Services","Mensah, Isaac Kofi; Zhao Tianyu; Zeng, Guohua; Luo Chuanyong","","","","SAGE OPEN","OCT 2019","2019","9","4","","","","","","2158244019893697","10.1177/2158244019893697","","","1","0.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"Mitigating the Impact on Users' Privacy Caused by over Specifications in the Design of IoT Applications","Fernandez, Alfredo Perez; Sindre, Guttorm","","","","SENSORS","OCT 2019","2019","19","19","","","","","","4318","10.3390/s19194318","","","1","0.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"The syllabus as a student privacy document in an age of learning analytics","Jones, Kyle M. L.; VanScoy, Amy","","","","JOURNAL OF DOCUMENTATION","SEP 26 2019","2019","75","6","","","","1333","1355","","10.1108/JD-12-2018-0202","","","1","0.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"Adopting e-Social Work Practice: Pedagogical Strategies for Student Decision Making to Address Technology Uncertainty","Wilkerson, David A.; Wolfe-Taylor, Samantha N.; Kinney, M. Killian","","","","JOURNAL OF SOCIAL WORK EDUCATION","","2019","","","","","","","","","10.1080/10437797.2019.1661920","","","1","0.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"Streams of fun and cringe: talking about Snapchat as mediated affective practice","Carlquist, Erik; Proitz, Lin; Roen, Katrina","","","","SUBJECTIVITY","SEP 2019","2019","12","3","","","","228","246","","10.1057/s41286-019-00074-9","","","1","0.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"Public health delivery in the information age: the role of informatics and technology","Williams, F.; Oke, A.; Zachary, I.","","","","PERSPECTIVES IN PUBLIC HEALTH","SEP 2019","2019","139","5","","","","236","254","","10.1177/1757913918802308","","","1","0.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"Is Your Privacy for Sale? An Experiment on the Willingness to Reveal Sensitive Information","Cloos, Janis; Frank, Bjoern; Kampenhuber, Lukas; Karam, Stephany; Nhat Luong; Moeller, Daniel; Monge-Larrain, Maria; Nguyen Tan Dat; Nilgen, Marco; Roessler, Christoph","","","","GAMES","SEP 2019","2019","10","3","","","","","","28","10.3390/g10030028","","","1","0.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"Medical Students Perception of Current Undergraduate Anatomy Teaching","Tayyem, Raed; Qandeel, Haitham; Qsous, Ghaith; Badran, Darwish; Bani-Hani, Kamal","","","","INTERNATIONAL JOURNAL OF MORPHOLOGY","SEP 2019","2019","37","3","","","","825","829","","10.4067/S0717-95022019000300825","","","1","0.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"Wanting it all - public perceptions of the effectiveness, cost, and privacy of surveillance technology","Cayford, Michelle; Pieters, Wolter; van Gelder, P. H. A. J. M.","","","","JOURNAL OF INFORMATION COMMUNICATION & ETHICS IN SOCIETY","AUG 5 2019","2019","18","1","","","","20","37","","10.1108/JICES-11-2018-0087","","","1","0.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"Student Self-Disclosure in Clinical Supervision","Staples-Bradley, Lindsay K.; Duda, Bryant; Gettens, Katelyn","","","","TRAINING AND EDUCATION IN PROFESSIONAL PSYCHOLOGY","AUG 2019","2019","13","3","","","","216","221","","10.1037/tep0000242","","","1","0.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"Status and Impact of Social Media and Networking Sites on Students of College of Medicine, Nursing and Health Sciences","Naqvi, Tanveer Haider","","","","DESIDOC JOURNAL OF LIBRARY & INFORMATION TECHNOLOGY","JUL 2019","2019","39","4","","","","187","191","","10.14429/djlit.39.4.14460","","","1","0.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"INFLUENCE OF FACTORS ABOUT THE MANIGESTATIN OF DIGITAL CITIZENSHIP","Torres Gastelu, Carlos Arturo; Marcelo Cordero-Guzman, Diego; Soto Ortiz, Jose Luis; Mory Alvarado, Andrea","","","","PRISMA SOCIAL","JUL 2019","2019","","26","","","","27","49","","","","","1","0.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"Taiwanese university students' smartphoneuse and the privacy paradox","Chen, Yi-Ning Katherine; Wen, Chia-Ho Ryan","","","","COMUNICAR","JUL 1 2019","2019","27","60","","","","61","70","","10.3916/C60-2019-06","","","1","0.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"Conflicting Values: An Exploration of the Tensions between Learning Analytics and Academic Librarianship","Oliphant, Tami; Brundin, Michael R.","","","","LIBRARY TRENDS","SUM 2019","2019","68","1","","","","5","23","","","","","1","0.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"Blockchain in the university: a digital technology to design, implement and manage global learning itineraries","Rivera Vargas, Pablo; Lindin Soriano, Carles","","","","DIGITAL EDUCATION REVIEW","JUN 2019","2019","","35","","","","130","150","","","","","1","0.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"Relative Privacy Valuations Under Varying Disclosure Characteristics","Buckman, Joseph R.; Bockstedt, Jesse C.; Hashim, Matthew J.","","","","INFORMATION SYSTEMS RESEARCH","JUN 2019","2019","30","2","","","","375","388","","10.1287/isre.2018.0818","","","1","0.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"Privacy perception and information technology utilization of high school students","Gogus, Aytac; Saygin, Yucel","","","","HELIYON","MAY 2019","2019","5","5","","","","","","e01614","10.1016/j.heliyon.2019.e01614","","","1","0.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"OER: lessons from the field","Kaufman, Roy; Campana, Andrew","","","","INSIGHTS-THE UKSG JOURNAL","MAY 1 2019","2019","32","","","","","","","15","10.1629/uksg.464","","","1","0.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"Perceptions and Attitudes of Family Medicine Residency Program Directors Regarding Ranking Applicants for Residency Programs using their Social Media Accounts: A National Study in Saudi Arabia","Al Qarni, Amani M.; Al Shehri, Shaher Z.; Wahab, Moataza M. A.","","","","JOURNAL OF FAMILY AND COMMUNITY MEDICINE","MAY-AUG 2019","2019","26","2","","","","133","140","","10.4103/jfcm.JFCM_176_18","","","1","0.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"LSH-based private data protection for service quality with big range in distributed educational service recommendations","Yan, Chao; Chen, Xuening; Kong, Qinglei","","","","EURASIP JOURNAL ON WIRELESS COMMUNICATIONS AND NETWORKING","APR 8 2019","2019","","","","","","","","92","10.1186/s13638-019-1407-3","","","1","0.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"The social value of anonymity on campus: a study of the decline of Yik Yak","Bayne, Sian; Connelly, Louise; Grover, Claire; Osborne, Nicola; Tobin, Richard; Beswick, Emily; Rouhani, Lilinaz","","","","LEARNING MEDIA AND TECHNOLOGY","APR 3 2019","2019","44","2","","","","92","107","","10.1080/17439884.2019.1583672","","","1","0.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"Educators' Perspectives of Collaboration With Pediatricians to Support Low-Income Children","Lemkin, Allison; Walls, Morgan; Kistin, Caroline J.; Bair-Merritt, Megan","","","","JOURNAL OF SCHOOL HEALTH","APR 2019","2019","89","4","","","","300","307","","10.1111/josh.12737","","","1","0.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"Practices, Policies, and Problems in the Management of Learning Data: A Survey of Libraries' Use of Digital Learning Objects and the Data They Create","Sherrifr, Graham; Benson, Daisy; Atwood, Gary S.","","","","JOURNAL OF ACADEMIC LIBRARIANSHIP","MAR 2019","2019","45","2","","","","102","109","","10.1016/j.acalib.2018.12.005","","","1","0.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"I-Thou dialogical encounters in adolescents' WhatsApp virtual communities","Kizel, Arie","","","","AI & SOCIETY","MAR 2019","2019","34","1","","","SI","19","27","","10.1007/s00146-017-0692-9","","","1","0.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"Predict employee attrition by using predictive analytics","Raman, Ramakrishnan; Bhattacharya, Sandeep; Pramod, Dhanya","","","","BENCHMARKING-AN INTERNATIONAL JOURNAL","FEB 4 2019","2019","26","1","","","","2","18","","10.1108/BIJ-03-2018-0083","","","1","0.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"Ethical Use of Student Profiles to Predict and Prevent Development of Depression Symptoms During Medical School","Gengoux, Grace W.; Roberts, Laura Weiss","","","","ACADEMIC MEDICINE","FEB 2019","2019","94","2","","","","162","165","","10.1097/ACM.0000000000002436","","","1","0.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"Learning the way to the cloud: Big Data Park","Marchiori, Massimo","","","","CONCURRENCY AND COMPUTATION-PRACTICE & EXPERIENCE","JAN 25 2019","2019","31","2","","","SI","","","e4234","10.1002/cpe.4234","","","1","0.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"#Screening out: Criminal justice students' awareness of social media usage in policing","Leott, Yolanda M.","","","","COGENT SOCIAL SCIENCES","JAN 22 2019","2019","5","1","","","","","","1573570","10.1080/23311886.2019.1573570","","","1","0.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"Examining Cloud Computing Applications from the Perspectives of Privacy and Unified Theory of Acceptance and Use of Technology","Orehovacki, Tihomir; Etinger, Darko; Babic, Snjezana","","","Ahram, T; Karwowski, W; Taiar, R","HUMAN SYSTEMS ENGINEERING AND DESIGN, IHSED2018","2019","2019","876","","","","","82","87","","10.1007/978-3-030-02053-8_13","1st International Conference on Human Systems Engineering and Design (IHSED) - Future Trends and Applications","OCT 25-27, 2018","1","0.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"Fakesbook A social networking platform for teaching security and privacy concepts to secondary school students","Zinkus, Maximilian; Curry, Oliver; Moore, Marina; Peterson, Zachary; Wood, Zoe J.","","","","SIGCSE '19: PROCEEDINGS OF THE 50TH ACM TECHNICAL SYMPOSIUM ON COMPUTER SCIENCE EDUCATION","2019","2019","","","","","","892","898","","10.1145/3287324.3287486","50th ACM-SIGCSE Technical Symposium on Computer Science Education (SIGCSE)","FEB 27-MAR 02, 2019","1","0.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"Student Nurse Attitudes and Behaviours when Using Social Network Sites","Sadd, Roseanne","","","OhnoMachado, L; Seroussi, B","MEDINFO 2019: HEALTH AND WELLBEING E-NETWORKS FOR ALL","2019","2019","264","","","","","1342","1346","","10.3233/SHTI190445","17th World Congress of Medical and Health Informatics (MEDINFO)","AUG 25-30, 2019","1","0.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
